locationid,Applicant,FacilityType,LocationDescription,Address,Status,FoodItems,Latitude,Longitude
530342,San Francisco Carts & Concessions Inc. DBA Stanley's Steamers Hot Dogs,Push Cart,POST ST: STOCKTON ST to POWELL ST (300 - 399),345 STOCKTON ST,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78891015,-122.407196
520248,Kara's Cupcakes,Truck,HOWARD ST: FREMONT ST to 01ST ST (400 - 499),400 HOWARD ST,APPROVED,Cupcakes,37.78911921,-122.395881
525907,John's Catering #5,Truck,NATOMA ST: FREMONT ST to 01ST ST (1 - 19),400 HOWARD ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78911921,-122.395881
526001,Slider Shack LLC.,Truck,HOWARD ST: FREMONT ST to 01ST ST (400 - 499),400 HOWARD ST,REQUESTED,Sliders: Tater Tots: Beverages,37.78911921,-122.395881
526147,Cheese Gone Wild,Truck,01ST ST: NATOMA ST to HOWARD ST (165 - 199),400 HOWARD ST,APPROVED,Grilled Cheese Sandwiches,37.78911921,-122.395881
562280,JapaCurry,Truck,HOWARD ST: FREMONT ST to 01ST ST (400 - 499),400 HOWARD ST,APPROVED,Katsu Curry: KUROBUTA Sausage Curry: Vegetable Curry: Veggie Croquette Curry: Chicken NANBAN Bento: Nori Bento: water: soda: green tea,37.78911921,-122.395881
530355,San Francisco Carts & Concessions Inc. DBA Stanley's Steamers Hot Dogs,Push Cart,POST ST: KEARNY ST to ROBERT KIRK LN (100 - 140),100 POST ST,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78923328,-122.4055791
521806,VK Industries Inc.,Truck,MISSION ST: ECKER ST to SHAW ALY (521 - 548),536 MISSION ST,APPROVED,Indian Street Food,37.78924891,-122.398893
570298,Philz Coffee Truck,Truck,SUTTER ST: POWELL ST to MASON ST (500 - 599),556 SUTTER ST,REQUESTED,Hot coffee: iced coffee: hot chocolate: tea: pastries,37.78938545,-122.4095913
530353,San Francisco Carts & Concessions Inc. DBA Stanley's Steamers Hot Dogs,Push Cart,NEW MONTGOMERY ST: MARKET ST \ MONTGOMERY ST intersection,2 MONTGOMERY ST,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78939198,-122.4018247
499114,Spice Affairs,Truck,SUTTER ST: CLAUDE LN to GRANT AVE (216 - 299),271 SUTTER ST,REQUESTED,Chicken Tikka Masala: Mixed Vegetables Combo Plate: Chicken Kathi Roll: Vegetarian Kathi Roll: Various Pakoras: Mango Lassi: Chai Tea,37.78942545,-122.4047531
546632,Cupkates Bakery LLC,Truck,MONTGOMERY ST: POST ST to SUTTER ST (1 - 99),25 MONTGOMERY ST,APPROVED,Cupcakes,37.7894867,-122.4024674
525915,John's Catering #5,Truck,HOWARD ST: BEALE ST to FREMONT ST (300 - 399),300 HOWARD ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.78956931,-122.3951294
526197,D & T Catering,Truck,WASHINGTON ST: LAUREL ST to LOCUST ST (3500 - 3599),3550 WASHINGTON ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.78966683,-122.4516278
569025,Liang Bai Ping,Truck,FREMONT ST: NATOMA ST to HOWARD ST (170 - 199),Assessors Block 3720/Lot001,REQUESTED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,37.78969137,-122.3965956
559771,Mang Hang Catering,Truck,PINE ST: POLK ST to VAN NESS AVE (1500 - 1599),1540 PINE ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.78982692,-122.4211263
526195,D & T Catering,Truck,JACKSON ST: MAPLE ST to CHERRY ST (3700 - 3799),3756 JACKSON ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.78990823,-122.4567625
526862,Curbside Coffee,Push Cart,SPEAR ST: HOWARD ST to FOLSOM ST (200 - 299),124 FOLSOM ST,APPROVED,Coffee: Espresso Drinks: Pastries: Water: Soda: Tea: Pre-Packaged Foods,37.79007478,-122.3913927
546631,Cupkates Bakery LLC,Truck,01ST ST: STEVENSON ST to JESSIE ST (21 - 56),50 01ST ST,APPROVED,Cupcakes,37.79014907,-122.3986582
526456,Mini Mobile Food Catering,Truck,FREMONT ST: TRANSBAY HUMP to NATOMA ST (116 - 169),147 FREMONT ST,APPROVED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,37.79018557,-122.3954717
566652,The Chai Cart,Push Cart,MARKET ST: 01ST ST \ BUSH ST to 02ND ST (501 - 599) -- SOUTH --,525 MARKET ST,APPROVED,Hot Indian Chai,37.79040672,-122.3992759
509485,Sun Rise Catering,Truck,SANSOME ST: SUTTER ST to BUSH ST (1 - 99),1 SANSOME ST,REQUESTED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,37.79048515,-122.4009404
526069,Tacos Rodriguez,Truck,SANSOME ST: SUTTER ST to BUSH ST (1 - 99),1 SANSOME ST,APPROVED,Tacos: burritos: quesadillas: soda & water,37.79048515,-122.4009404
560699,Santana ESG Inc.,Truck,SANSOME ST: SUTTER ST to BUSH ST (1 - 99),1 SANSOME ST,APPROVED,Tacos: Burritos: Tortas: Quesadillas: Mexican Drinks: Aguas Frescas,37.79048515,-122.4009404
526417,The Creme Brulee Cart,Push Cart,MARKET ST: 01ST ST \ BUSH ST to BATTERY ST (500 - 538) -- NORTH --,532 MARKET ST,APPROVED,Creme Brulee,37.79054832,-122.4003337
509482,Sun Rise Catering,Truck,MONTGOMERY ST: SUTTER ST to BUSH ST (100 - 199),180 MONTGOMERY ST,REQUESTED,Cold Truck: sandwiches: drinks: snacks: candy: hot coffee,37.79073581,-122.401969
525602,Curry Up Now,Truck,BUSH ST: TREASURY PL to PETRARCH PL (220 - 251),225 BUSH ST,APPROVED,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,37.79083842,-122.4011604
525833,May Catering,Truck,MISSION ST: BEALE ST to FREMONT ST (300 - 399),350 MISSION ST,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.79088546,-122.3966859
526213,Viet Duong Co. Ltd.,Push Cart,SANSOME ST: SUTTER ST to BUSH ST (1 - 99),1 BUSH ST,APPROVED,Vietnamese Sandwiches: Spring Rolls: Bottled Water & Can Soda,37.79092151,-122.4001004
526175,Halal Cart,Push Cart,MARKET ST: FREMONT ST \ FRONT ST to 01ST ST \ BUSH ST (401 - 499) -- SOUTH --,455 MARKET ST,APPROVED,Gyros: Kebabs: soft drinks: and water,37.79094704,-122.3986336
554528,Steve's Mobile Deli,Truck,STEUART ST: HOWARD ST to END (200 - 299),275 STEUART ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,37.79137074,-122.3903128
546633,Cupkates Bakery LLC,Truck,SANSOME ST: BUSH ST to PINE ST (100 - 199),115 SANSOME ST,APPROVED,Cupcakes,37.79142654,-122.4010379
526420,Covered Dish Productions LLC. dba. The Rib Whip,Truck,STEUART ST: HOWARD ST to END (200 - 299),75 HOWARD ST,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,37.79155786,-122.3916715
550713,Two G's Catering,Truck,BEALE ST: DAVIS ST \ MARKET ST \ PINE ST to MISSION ST (1 - 99),30 BEALE ST,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,37.79177708,-122.3971325
305715,Bombay Blvd.,Truck,BEALE ST: DAVIS ST \ MARKET ST \ PINE ST to MISSION ST (1 - 99),333 MARKET ST,REQUESTED,Indian Style: BBQ: Variety of Curries: Rice: Wraps: Breads (Naan: Rotis: Parathas): Desserts: Pizza.  Beverages: Condiments: Indian Soups: Salads & Appetizer Varieties.,37.79177799,-122.3975171
557395,Bulldog Coffee,Truck,PINE ST: SANSOME ST to CENTURY PL (300 - 340),301 PINE ST,POSTAPPROVED,Coffee: tea: smoothies: juices: sodas: water: pastries: donuts: fruit: yogurt: chocolates,37.79183426,-122.4012796
566664,Philz Coffee Truck,Truck,PINE ST: SANSOME ST to CENTURY PL (300 - 340),301 PINE ST,REQUESTED,Hot coffee: iced coffee: hot chocolate: tea: pastries,37.79183426,-122.4012796
526206,D & T Catering,Truck,PACIFIC AVE: LYON ST to PRESIDIO AVE \ PRESIDIO BLVD (3100 - 3199),3100 PACIFIC AVE,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.79202906,-122.4465769
526119,The Sandwich Stand LLC.,Push Cart,MAIN ST: MARKET ST to MISSION ST (1 - 99),58 MAIN ST,REQUESTED,Prepackaged vietnamese sandwich: spring roll: bottle water: can soda,37.79210934,-122.3958039
528396,Casey's Pizza LLC,Truck,SPEAR ST: MISSION ST to HOWARD ST (100 - 199),100 SPEAR ST,APPROVED,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.79215055,-122.394
530483,Sanguchon,Truck,SPEAR ST: MISSION ST to HOWARD ST (100 - 199),100 SPEAR ST,APPROVED,Peruvian Food,37.79215055,-122.394
320603,Organic ART,Push Cart,MARKET ST: BEALE ST \ DAVIS ST \ PINE ST to FREMONT ST \ FRONT ST (300 - 398) -- NORTH --,388 MARKET ST,REQUESTED,Natural & organic juices,37.79221741,-122.3981667
525901,John's Catering #5,Truck,PINE ST: MONTGOMERY ST to BELDEN ST (400 - 489),555 CALIFORNIA ST,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.79226163,-122.403486
526146,Cheese Gone Wild,Truck,VAN NESS AVE: CLAY ST to WASHINGTON ST (1801 - 1899) -- WEST --,1801 VAN NESS AVE,APPROVED,Grilled Cheese Sandwiches,37.79230338,-122.4231319
530479,Sanguchon,Truck,CALIFORNIA ST: LEIDESDORFF ST to MONTGOMERY ST (449 - 499),475 CALIFORNIA ST,APPROVED,Peruvian food,37.79234639,-122.4023853
498134,The Sandwich Stand LLC.,Truck,MAIN ST: MARKET ST to MISSION ST (1 - 99),50 MAIN ST,REQUESTED,,37.79236351,-122.396434
560692,Hiyaaa,Truck,BATTERY ST: PINE ST to CALIFORNIA ST (100 - 199),111 BATTERY ST,APPROVED,Korean Fried Chicken,37.79236679,-122.4001483
526196,D & T Catering,Truck,PACIFIC AVE: BRODERICK ST to BAKER ST (2900 - 2999),2940 PACIFIC AVE,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.79238544,-122.4439915
559866,Celtic Catering,Truck,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),217 SANSOME ST,APPROVED,Eritrean & Irish Fusion Burgers: Irish Stew: Eritrean Stew:  Shepard's Pie: Beverages,37.79238986,-122.4012697
562281,JapaCurry,Truck,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),217 SANSOME ST,APPROVED,Katsu Curry: KUROBUTA Sausage Curry: Vegetable Curry: Veggie Croquette Curry: Chicken NANBAN Bento: Nori Bento: water: soda: green tea,37.79238986,-122.4012697
512388,Tres Agaves Mexican Kitchen & Tequila Lounge LLC. dba Tres Truck,Truck,SPEAR ST: MARKET ST to MISSION ST (1 - 99),60 SPEAR ST,APPROVED,Tacos: Ceviche: Agua Fresca: Fideos: Tortas: Bacon-wrapped Hot Dogs,37.79253599,-122.3945932
526002,Slider Shack LLC.,Truck,SPEAR ST: MARKET ST to MISSION ST (1 - 99),60 SPEAR ST,REQUESTED,Sliders: Tater Tots: Beverages,37.79253599,-122.3945932
526148,Cheese Gone Wild,Truck,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),233 SANSOME ST,APPROVED,Grilled Cheese Sandwiches,37.7926094,-122.4013149
528397,Casey's Pizza LLC,Truck,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),231 SANSOME ST,APPROVED,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,37.7926094,-122.4013149
566663,Philz Coffee Truck,Truck,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),401 CALIFORNIA ST,REQUESTED,Hot coffee: iced coffee: hot chocolate: tea: pastries,37.79279574,-122.4013533
552771,Kabob Trolley LLC,Push Cart,MARKET ST: SPEAR ST to DRUMM ST (101 - 199) -- SOUTH --,101 MARKET ST,REQUESTED,kebabs: halal gyro: grilled halal meat: refreshments,37.79284085,-122.3953593
526118,The Sandwich Stand LLC.,Push Cart,CALIFORNIA ST: SANSOME ST intersection,351 CALIFORNIA ST,REQUESTED,Vietnamese sandwiches: spring rolls: bottle water: & can soda.,37.79287075,-122.4007475
334032,Kabob Trolley LLC,Push Cart,MONTGOMERY ST: CALIFORNIA ST to SACRAMENTO ST (400 - 499),400 MONTGOMERY ST,REQUESTED,kebabs: halal gyro: grilled halal meat: refreshments,37.79314863,-122.4025672
364615,The Chai Cart,Push Cart,CALIFORNIA ST: LEIDESDORFF ST to MONTGOMERY ST (449 - 499),400 MONTGOMERY ST,REQUESTED,Hot Indian Chai (Tea) & Prepackaged Indian Snacks.,37.79314863,-122.4025672
526202,D & T Catering,Truck,BROADWAY: BAKER ST to LYON ST (2900 - 2999),2970 BROADWAY,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.79317664,-122.4460619
526194,D & T Catering,Truck,BROADWAY: BAKER ST to LYON ST (2900 - 2999),2960 BROADWAY,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.79318612,-122.4458894
566649,The Chai Cart,Push Cart,MARKET ST: MAIN ST to BEALE ST \ DAVIS ST \ PINE ST (214 - 298) -- NORTH --,298 MARKET ST,REQUESTED,Indian Chai (Tea),37.79321373,-122.397043
546634,Cupkates Bakery LLC,Truck,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),430 CALIFORNIA ST,APPROVED,Cupcakes,37.79326221,-122.4017891
490749,Munch India,Truck,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),400 CALIFORNIA ST,APPROVED,Daily rotating menus consisting of various local & organic vegetable: poultry: meat: seafood : rice & bread dishes.,37.79330428,-122.401459
526198,D & T Catering,Truck,SCOTT ST: PACIFIC AVE to BROADWAY (2500 - 2599),2521 SCOTT ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.79332251,-122.4401193
532700,M M Catering,Truck,MISSION ST: STEUART ST to SPEAR ST (35 - 99),98 MISSION ST,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.79337072,-122.3942333
526201,D & T Catering,Truck,BROADWAY: BRODERICK ST to BAKER ST (2800 - 2899),2840 BROADWAY,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.79344143,-122.4438912
448921,Expresso Subito LLC.,Truck,FRONT ST: CALIFORNIA ST to HALLECK ST (200 - 234),150 CALIFORNIA ST,APPROVED,Expresso drinks: assorted beverages (canned: bottled: home made): scones: croissants: bagels: soup: chili: parfaits: smoothies: frappes: milk shakes.,37.79367338,-122.3984635
525588,Expresso Subito LLC.,Truck,CALIFORNIA ST: DAVIS ST to FRONT ST (100 - 199),150 CALIFORNIA ST,APPROVED,Espresso Drinks,37.79367338,-122.3984635
526199,D & T Catering,Truck,BROADWAY: DIVISADERO ST to BRODERICK ST (2700 - 2799),2710 BROADWAY,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.79368135,-122.4420021
526133,Bach Catering,Truck,SANSOME ST: HALLECK ST to SACRAMENTO ST (334 - 399),350 SANSOME ST,APPROVED,Cold Truck: Cheeseburgers: Burgers: Chicken Bake: Chili Dogs: Hot Dogs: Corn Dogs: Cup of Noodles: Egg Muffins: Tamales: Hot Sandwiches Quesadillas: Gatorade: Juice: Soda: Mikl: Coffee: Hot Cocoa: Hot Tea: Flan: Fruits: Fruit Salad: Yogurt: Candy: Chips:  Donuts: Cookies: Granola: Muffins & Various Drinks & Pre-Packaged Snacks.,37.79378288,-122.4010013
532702,M M Catering,Truck,SPEAR ST: MARKET ST to MISSION ST (1 - 99),45 SPEAR ST,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.79387151,-122.3948652
520247,Kara's Cupcakes,Truck,CALIFORNIA ST: DAVIS ST to FRONT ST (100 - 199),100 CALIFORNIA ST,APPROVED,Cupcakes,37.79394905,-122.398062
528124,Quan Catering,Truck,CALIFORNIA ST: DRUMM ST to DAVIS ST (1 - 99),50 CALIFORNIA ST,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.79405318,-122.3973477
526308,Wexler LLC,Truck,COMMERCIAL ST: LEIDESDORFF ST to MONTGOMERY ST (543 - 599),565 COMMERCIAL ST,REQUESTED,Traditional BBQ: Chicken: Ribs: Sandwiches: Sausages,37.79411666,-122.4024236
554530,Steve's Mobile Deli,Truck,THE EMBARCADERO: KING ST \ TOWNSEND ST to BRANNAN ST (2 - 28) -- EAST --,26 THE EMBARCADERO,APPROVED,Cold Truck: Pre-packaged sandwiches: Burgers: Hot Dogs: Muffin Sandwiches: Enchiladas: Bagels: Burritos: Salads: Snacks: Beverages,37.79419168,-122.3938537
530347,San Francisco Carts & Concessions Inc. DBA Stanley's Steamers Hot Dogs,Push Cart,CALIFORNIA ST: DRUMM ST intersection,5 THE EMBARCADERO,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.794331,-122.3958111
320613,Ninja Food Products,Truck,SANSOME ST: COMMERCIAL ST to CLAY ST (450 - 499),450 SANSOME ST,REQUESTED,chicken: beef: vegetables skewers,37.79464357,-122.4011445
530356,San Francisco Carts & Concessions Inc. DBA Stanley's Steamers Hot Dogs,Push Cart,SACRAMENTO ST: FRONT ST to BATTERY ST (300 - 399),1 THE EMBARCADERO,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.79464383,-122.3996443
526200,D & T Catering,Truck,GREEN ST: BRODERICK ST to BAKER ST (2700 - 2799),2701 GREEN ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.7949291,-122.443833
526193,D & T Catering,Truck,GREEN ST: BAKER ST to LYON ST (2800 - 2899),2854 GREEN ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.79505143,-122.4461344
559779,Mang Hang Catering,Truck,CLAY ST: BATTERY ST to SANSOME ST (400 - 499),432 CLAY ST,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.79510556,-122.4008766
417966,Doc's of the Bay,Truck,WASHINGTON ST: SANSOME ST to HOTALING PL (500 - 549),535 WASHINGTON ST,EXPIRED,Burgers: French Fries: Black Bean Burgers: Mac and Cheese: drinks,37.79515884,-122.4022108
526191,D & T Catering,Truck,SCOTT ST: VALLEJO ST to GREEN ST (2700 - 2799),2750 SCOTT ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.79531589,-122.4399079
526192,D & T Catering,Truck,GREEN ST: SCOTT ST to DIVISADERO ST (2500 - 2599),2590 GREEN ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.79558565,-122.4417182
338539,Bacon Bacon,Truck,DAVIS ST: CLAY ST to WASHINGTON ST (300 - 399),250 CLAY ST,REQUESTED,Bacon burger: bacon grilled cheese: bacon sandwiches: bacon tacos: bacon fries: bacon strips: bacon caramel corn,37.79570091,-122.3984898
526422,Covered Dish Productions LLC. dba. The Rib Whip,Truck,DRUMM ST: CLAY ST to WASHINGTON ST (200 - 299),253 DRUMM ST,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,37.79612338,-122.3972732
566666,Philz Coffee Truck,Truck,MONTGOMERY ST: COLUMBUS AVE \ WASHINGTON ST to JACKSON ST (700 - 799),735 MONTGOMERY ST,REQUESTED,Hot coffee: iced coffee: hot chocolate: tea: pastries,37.7962155,-122.4037546
526190,D & T Catering,Truck,UNION ST: DIVISADERO ST to BRODERICK ST (2600 - 2699),2616 UNION ST,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,37.79648,-122.44253
525603,Curry Up Now,Truck,DRUMM ST: WASHINGTON ST intersection,370 DRUMM ST,APPROVED,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,37.79691371,-122.3966507
526421,Covered Dish Productions LLC. dba. The Rib Whip,Truck,WASHINGTON ST: THE EMBARCADERO to DRUMM ST (1 - 99),370 DRUMM ST,APPROVED,St. Louis Style Ribs: Pulled Pork Sandwich: Smoked Brisket: Smoked Chicken Drumsticks: Spinach Salad: Cole Slaw: Baked Beans: Mashed Potatoes: Grilled Asparagus: Mac & Cheese: Potato Salad: Buttermil Pie: Soda: Water,37.79691371,-122.3966507
338548,Bacon Bacon,Truck,FRONT ST: JACKSON ST to PACIFIC AVE (600 - 699),600 FRONT ST,REQUESTED,Bacon burger: bacon grilled cheese: bacon sandwiches: bacon tacos: bacon fries: bacon strips: bacon caramel corn,37.79745516,-122.3990112
526091,Del Popolo LLC.,Truck,FRONT ST: JACKSON ST to PACIFIC AVE (600 - 699),600 FRONT ST,APPROVED,Wood Fired Pizzas,37.79745516,-122.3990112
526370,Mike's Catering,Truck,BROADWAY: POWELL ST \ ROBERT C LEVY TUNL to MASON ST (800 - 898) -- NORTH --,860 BROADWAY,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,37.79757899,-122.4114399
526150,Cheese Gone Wild,Truck,DAVIS ST: DAVIS CT \ JACKSON ST to BROADWAY (500 - 699),,APPROVED,Grilled Cheese Sandwiches,37.79825299,-122.3991716
526366,Mike's Catering,Truck,BROADWAY: BATTERY ST to SANSOME ST (200 - 299),250 BROADWAY,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,37.79875494,-122.4017988
532703,M M Catering,Truck,BROADWAY: FRONT ST to BATTERY ST (100 - 199),100 BROADWAY,APPROVED,Cold Truck: sandwiches: corndogs: tacos: yogurt: snacks: candy: hot and cold drinks,37.79886407,-122.4002636
